2026-04-06 09:25:24 | INFO | app.core.logging:60 | Logging initialised — level=INFO
2026-04-06 10:02:01 | INFO | app.services.rag_service:131 | Initialising RAG service...
2026-04-06 10:02:01 | INFO | app.services.rag_service:164 | Checking Ollama at http://localhost:11434 ...
2026-04-06 10:02:02 | INFO | app.services.rag_service:177 |   Available Ollama models: ['nomic-embed-text:latest', 'mistral-nemo:latest']
2026-04-06 10:02:02 | SUCCESS | app.services.rag_service:199 |   Ollama model checks passed.
2026-04-06 10:02:02 | INFO | app.services.rag_service:139 | Creating OllamaEmbeddings: model=nomic-embed-text base_url=http://localhost:11434
2026-04-06 10:02:02 | INFO | app.services.rag_service:225 | Knowledge base unchanged — loading existing ChromaDB.
2026-04-06 10:02:02 | INFO | app.services.rag_service:232 |   Loaded 23 embedded chunks from disk.
2026-04-06 10:02:02 | SUCCESS | app.services.rag_service:154 | RAG service ready — collection: cyber_knowledge | embed_model: nomic-embed-text | llm: mistral-nemo
2026-04-06 10:02:02 | SUCCESS | app.main:78 | RAG service ready.
2026-04-06 10:02:02 | INFO | app.main:84 | API listening on http://0.0.0.0:8000
2026-04-06 10:02:02 | INFO | app.main:85 | Docs available at: http://localhost:8000/docs
2026-04-06 10:02:03 | INFO | app.services.lstm_service:344 | Batch inference: 2 flows | 0 anomalies | 9.0 ms total
2026-04-06 10:02:03 | WARNING | app.services.lstm_service:268 | ANOMALY DETECTED — prob=0.0001 severity=LOW threshold=0.0
2026-04-06 10:02:03 | DEBUG | app.services.rag_service:324 | Retrieval query: What is a SYN flood attack?...
2026-04-06 10:02:06 | DEBUG | app.services.rag_service:346 | Retrieved 5 chunks | scores: [0.529, 0.464, 0.454, 0.42, 0.402]
2026-04-06 10:02:06 | DEBUG | app.services.rag_service:532 | Calling Ollama: model=mistral-nemo prompt_len=4883 chars
2026-04-06 10:04:24 | DEBUG | app.services.rag_service:578 | Ollama usage: prompt_tokens=1186 completion_tokens=483
2026-04-06 10:04:24 | INFO | app.services.rag_service:369 | RAG query complete | sources=['network_protocols_security.md', 'network_attacks.md', 'ids_alerts_guide.md', 'threat_intelligence.md'] | answer_len=2215 chars
2026-04-06 10:04:24 | DEBUG | app.services.rag_service:324 | Retrieval query: How do I contain it?...
2026-04-06 10:04:28 | DEBUG | app.services.rag_service:346 | Retrieved 4 chunks | scores: [0.411, 0.401, 0.353, 0.323]
2026-04-06 10:04:28 | DEBUG | app.services.rag_service:532 | Calling Ollama: model=mistral-nemo prompt_len=3224 chars
2026-04-06 10:06:47 | DEBUG | app.services.rag_service:578 | Ollama usage: prompt_tokens=792 completion_tokens=492
2026-04-06 10:06:47 | INFO | app.services.rag_service:369 | RAG query complete | sources=['network_protocols_security.md', 'ids_alerts_guide.md', 'threat_intelligence.md'] | answer_len=2109 chars
2026-04-06 10:06:47 | DEBUG | app.services.rag_service:324 | Retrieval query: What should I do about this attack? anomaly detection probability=0.92 severity=CRITICAL attack dete...
2026-04-06 10:06:51 | DEBUG | app.services.rag_service:346 | Retrieved 5 chunks | scores: [0.614, 0.609, 0.598, 0.571, 0.558]
2026-04-06 10:06:51 | DEBUG | app.services.rag_service:532 | Calling Ollama: model=mistral-nemo prompt_len=6545 chars
2026-04-06 10:09:47 | DEBUG | app.services.rag_service:578 | Ollama usage: prompt_tokens=1690 completion_tokens=592
2026-04-06 10:09:47 | INFO | app.services.rag_service:369 | RAG query complete | sources=['ml_ids_explained.md', 'network_protocols_security.md', 'network_attacks.md', 'ids_alerts_guide.md'] | answer_len=2311 chars
2026-04-06 10:09:47 | INFO | app.main:90 | Shutting down...
2026-04-06 10:09:47 | INFO | app.services.lstm_service:152 | LSTM model unloaded.
2026-04-06 10:09:47 | INFO | app.services.rag_service:592 | RAG service: ChromaDB connection closed.
2026-04-06 10:09:47 | INFO | app.main:98 | Shutdown complete.
2026-04-06 13:02:09 | INFO | app.core.logging:60 | Logging initialised — level=INFO
2026-04-06 13:02:09 | INFO | app.main:57 | ============================================================
2026-04-06 13:02:09 | INFO | app.main:58 | Starting CyberRAG-IDS v1.0.0
2026-04-06 13:02:09 | INFO | app.main:59 | ============================================================
2026-04-06 13:02:13 | INFO | app.services.lstm_service:99 | LSTM inference device: cuda
2026-04-06 13:02:15 | INFO | app.services.lstm_service:110 | Scaler loaded: ml\checkpoints\scaler.pkl
2026-04-06 13:02:15 | INFO | app.services.lstm_service:122 | Feature count: 119
2026-04-06 13:02:16 | INFO | ml.training.model:194 | Model loaded from ml\checkpoints\lstm_ids.pt
2026-04-06 13:02:16 | INFO | ml.training.model:195 |   Parameters: 270,209
2026-04-06 13:02:16 | INFO | ml.training.model:196 |   Device: cuda
2026-04-06 13:02:16 | SUCCESS | app.services.lstm_service:143 | LSTM model loaded and ready for inference!
2026-04-06 13:02:16 | SUCCESS | app.main:66 | LSTM service ready.
2026-04-06 13:02:18 | INFO | app.services.rag_service:131 | Initialising RAG service...
2026-04-06 13:02:18 | INFO | app.services.rag_service:164 | Checking Ollama at http://localhost:11434 ...
2026-04-06 13:02:19 | INFO | app.services.rag_service:177 |   Available Ollama models: ['nomic-embed-text:latest', 'mistral-nemo:latest']
2026-04-06 13:02:19 | SUCCESS | app.services.rag_service:199 |   Ollama model checks passed.
2026-04-06 13:02:19 | INFO | app.services.rag_service:139 | Creating OllamaEmbeddings: model=nomic-embed-text base_url=http://localhost:11434
2026-04-06 13:02:20 | INFO | app.services.rag_service:225 | Knowledge base unchanged — loading existing ChromaDB.
2026-04-06 13:02:20 | INFO | app.services.rag_service:232 |   Loaded 23 embedded chunks from disk.
2026-04-06 13:02:20 | SUCCESS | app.services.rag_service:154 | RAG service ready — collection: cyber_knowledge | embed_model: nomic-embed-text | llm: mistral-nemo
2026-04-06 13:02:20 | SUCCESS | app.main:78 | RAG service ready.
2026-04-06 13:02:20 | INFO | app.main:84 | API listening on http://0.0.0.0:8000
2026-04-06 13:02:20 | INFO | app.main:85 | Docs available at: http://localhost:8000/docs
2026-04-06 13:02:55 | DEBUG | app.services.rag_service:324 | Retrieval query: What is a SYN flood attack and how do I detect it using network flow features?...
2026-04-06 13:02:59 | DEBUG | app.services.rag_service:346 | Retrieved 5 chunks | scores: [0.674, 0.656, 0.595, 0.577, 0.528]
2026-04-06 13:02:59 | DEBUG | app.services.rag_service:532 | Calling Ollama: model=mistral-nemo prompt_len=6076 chars
2026-04-06 13:04:15 | DEBUG | app.services.rag_service:324 | Retrieval query: What is a SYN flood attack and how do I detect it using network flow features?...
2026-04-06 17:12:28 | INFO | app.core.logging:60 | Logging initialised — level=INFO
2026-04-06 17:12:28 | INFO | app.main:57 | ============================================================
2026-04-06 17:12:28 | INFO | app.main:58 | Starting CyberRAG-IDS v1.0.0
2026-04-06 17:12:28 | INFO | app.main:59 | ============================================================
2026-04-06 17:13:12 | INFO | app.services.lstm_service:99 | LSTM inference device: cuda
2026-04-06 17:13:16 | INFO | app.services.lstm_service:110 | Scaler loaded: ml\checkpoints\scaler.pkl
2026-04-06 17:13:16 | INFO | app.services.lstm_service:122 | Feature count: 119
2026-04-06 17:13:16 | INFO | ml.training.model:194 | Model loaded from ml\checkpoints\lstm_ids.pt
2026-04-06 17:13:16 | INFO | ml.training.model:195 |   Parameters: 270,209
2026-04-06 17:13:16 | INFO | ml.training.model:196 |   Device: cuda
2026-04-06 17:13:16 | SUCCESS | app.services.lstm_service:143 | LSTM model loaded and ready for inference!
2026-04-06 17:13:16 | SUCCESS | app.main:66 | LSTM service ready.
2026-04-06 17:13:20 | INFO | app.services.rag_service:131 | Initialising RAG service...
2026-04-06 17:13:20 | INFO | app.services.rag_service:164 | Checking Ollama at http://localhost:11434 ...
2026-04-06 17:13:21 | INFO | app.services.rag_service:177 |   Available Ollama models: ['nomic-embed-text:latest', 'mistral-nemo:latest']
2026-04-06 17:13:21 | SUCCESS | app.services.rag_service:199 |   Ollama model checks passed.
2026-04-06 17:13:21 | INFO | app.services.rag_service:139 | Creating OllamaEmbeddings: model=nomic-embed-text base_url=http://localhost:11434
2026-04-06 17:13:22 | INFO | app.services.rag_service:225 | Knowledge base unchanged — loading existing ChromaDB.
2026-04-06 17:13:22 | INFO | app.services.rag_service:232 |   Loaded 23 embedded chunks from disk.
2026-04-06 17:13:22 | SUCCESS | app.services.rag_service:154 | RAG service ready — collection: cyber_knowledge | embed_model: nomic-embed-text | llm: mistral-nemo
2026-04-06 17:13:22 | SUCCESS | app.main:78 | RAG service ready.
2026-04-06 17:13:22 | INFO | app.main:84 | API listening on http://0.0.0.0:8000
2026-04-06 17:13:22 | INFO | app.main:85 | Docs available at: http://localhost:8000/docs
2026-04-06 17:14:22 | DEBUG | app.services.rag_service:324 | Retrieval query: What is a SYN flood attack and how do I detect it using network flow features?...
2026-04-06 17:14:26 | DEBUG | app.services.rag_service:346 | Retrieved 5 chunks | scores: [0.674, 0.656, 0.595, 0.577, 0.528]
2026-04-06 17:14:26 | DEBUG | app.services.rag_service:532 | Calling Ollama: model=mistral-nemo prompt_len=6076 chars
2026-04-06 17:17:46 | DEBUG | app.services.rag_service:578 | Ollama usage: prompt_tokens=1505 completion_tokens=470
2026-04-06 17:17:46 | INFO | app.services.rag_service:369 | RAG query complete | sources=['network_protocols_security.md', 'ml_ids_explained.md', 'ids_alerts_guide.md', 'network_attacks.md'] | answer_len=1889 chars
2026-04-06 17:18:27 | DEBUG | app.services.rag_service:324 | Retrieval query: What should I do immediately about this detected threat? anomaly detection probability=0.94 severity...
2026-04-06 17:18:32 | DEBUG | app.services.rag_service:346 | Retrieved 5 chunks | scores: [0.647, 0.595, 0.576, 0.57, 0.553]
2026-04-06 17:18:32 | DEBUG | app.services.rag_service:532 | Calling Ollama: model=mistral-nemo prompt_len=6565 chars
2026-04-06 17:20:54 | DEBUG | app.services.rag_service:324 | Retrieval query: What should I do immediately about this detected threat? anomaly detection probability=0.94 severity...
2026-04-06 17:20:55 | DEBUG | app.services.rag_service:578 | Ollama usage: prompt_tokens=1692 completion_tokens=500
2026-04-06 17:20:55 | INFO | app.services.rag_service:369 | RAG query complete | sources=['network_protocols_security.md', 'ml_ids_explained.md', 'ids_alerts_guide.md', 'network_attacks.md'] | answer_len=2330 chars
2026-04-06 17:20:58 | DEBUG | app.services.rag_service:346 | Retrieved 5 chunks | scores: [0.647, 0.595, 0.576, 0.57, 0.553]
2026-04-06 17:20:58 | DEBUG | app.services.rag_service:532 | Calling Ollama: model=mistral-nemo prompt_len=6565 chars
2026-04-06 17:23:13 | DEBUG | app.services.rag_service:578 | Ollama usage: prompt_tokens=1692 completion_tokens=487
2026-04-06 17:23:13 | INFO | app.services.rag_service:369 | RAG query complete | sources=['network_protocols_security.md', 'ml_ids_explained.md', 'ids_alerts_guide.md', 'network_attacks.md'] | answer_len=2136 chars
2026-04-06 17:23:59 | DEBUG | app.services.rag_service:324 | Retrieval query: What tools can I use to block it at the firewall level?...
2026-04-06 17:24:03 | DEBUG | app.services.rag_service:346 | Retrieved 5 chunks | scores: [0.475, 0.448, 0.439, 0.434, 0.429]
2026-04-06 17:24:03 | DEBUG | app.services.rag_service:532 | Calling Ollama: model=mistral-nemo prompt_len=5901 chars
2026-04-06 17:25:32 | DEBUG | app.services.rag_service:578 | Ollama usage: prompt_tokens=1476 completion_tokens=299
2026-04-06 17:25:32 | INFO | app.services.rag_service:369 | RAG query complete | sources=['threat_intelligence.md', 'network_protocols_security.md', 'ids_alerts_guide.md'] | answer_len=1366 chars
2026-04-06 18:11:01 | INFO | app.main:90 | Shutting down...
2026-04-06 18:11:01 | INFO | app.services.lstm_service:152 | LSTM model unloaded.
2026-04-06 18:11:01 | INFO | app.services.rag_service:592 | RAG service: ChromaDB connection closed.
2026-04-06 18:11:01 | INFO | app.main:98 | Shutdown complete.
2026-04-06 18:12:33 | INFO | app.core.logging:60 | Logging initialised — level=INFO
2026-04-06 18:12:33 | INFO | app.main:57 | ============================================================
2026-04-06 18:12:33 | INFO | app.main:58 | Starting CyberRAG-IDS v1.0.0
2026-04-06 18:12:33 | INFO | app.main:59 | ============================================================
2026-04-06 18:12:36 | INFO | app.services.lstm_service:99 | LSTM inference device: cuda
2026-04-06 18:12:37 | INFO | app.services.lstm_service:110 | Scaler loaded: ml\checkpoints\scaler.pkl
2026-04-06 18:12:37 | INFO | app.services.lstm_service:122 | Feature count: 119
2026-04-06 18:12:37 | INFO | ml.training.model:194 | Model loaded from ml\checkpoints\lstm_ids.pt
2026-04-06 18:12:37 | INFO | ml.training.model:195 |   Parameters: 270,209
2026-04-06 18:12:37 | INFO | ml.training.model:196 |   Device: cuda
2026-04-06 18:12:37 | SUCCESS | app.services.lstm_service:143 | LSTM model loaded and ready for inference!
2026-04-06 18:12:37 | SUCCESS | app.main:66 | LSTM service ready.
2026-04-06 18:12:38 | INFO | app.services.rag_service:131 | Initialising RAG service...
2026-04-06 18:12:38 | INFO | app.services.rag_service:164 | Checking Ollama at http://localhost:11434 ...
2026-04-06 18:12:39 | INFO | app.services.rag_service:177 |   Available Ollama models: ['nomic-embed-text:latest', 'mistral-nemo:latest']
2026-04-06 18:12:39 | SUCCESS | app.services.rag_service:199 |   Ollama model checks passed.
2026-04-06 18:12:39 | INFO | app.services.rag_service:139 | Creating OllamaEmbeddings: model=nomic-embed-text base_url=http://localhost:11434
2026-04-06 18:12:39 | INFO | app.services.rag_service:225 | Knowledge base unchanged — loading existing ChromaDB.
2026-04-06 18:12:39 | INFO | app.services.rag_service:232 |   Loaded 23 embedded chunks from disk.
2026-04-06 18:12:39 | SUCCESS | app.services.rag_service:154 | RAG service ready — collection: cyber_knowledge | embed_model: nomic-embed-text | llm: mistral-nemo
2026-04-06 18:12:39 | SUCCESS | app.main:78 | RAG service ready.
2026-04-06 18:12:39 | INFO | app.main:84 | API listening on http://0.0.0.0:8000
2026-04-06 18:12:39 | INFO | app.main:85 | Docs available at: http://localhost:8000/docs
2026-04-06 18:12:40 | INFO | app.services.lstm_service:344 | Batch inference: 2 flows | 0 anomalies | 16.1 ms total
2026-04-06 18:12:40 | WARNING | app.services.lstm_service:268 | ANOMALY DETECTED — prob=0.0001 severity=LOW threshold=0.0
2026-04-06 18:12:40 | DEBUG | app.services.rag_service:324 | Retrieval query: What is a SYN flood attack?...
2026-04-06 18:12:43 | DEBUG | app.services.rag_service:346 | Retrieved 5 chunks | scores: [0.529, 0.464, 0.454, 0.42, 0.402]
2026-04-06 18:12:43 | DEBUG | app.services.rag_service:532 | Calling Ollama: model=mistral-nemo prompt_len=4883 chars
2026-04-06 18:14:55 | DEBUG | app.services.rag_service:578 | Ollama usage: prompt_tokens=1186 completion_tokens=464
2026-04-06 18:14:55 | INFO | app.services.rag_service:369 | RAG query complete | sources=['threat_intelligence.md', 'ids_alerts_guide.md', 'network_attacks.md', 'network_protocols_security.md'] | answer_len=2145 chars
2026-04-06 18:14:55 | DEBUG | app.services.rag_service:324 | Retrieval query: How do I contain it?...
2026-04-06 18:14:59 | DEBUG | app.services.rag_service:346 | Retrieved 4 chunks | scores: [0.411, 0.401, 0.353, 0.323]
2026-04-06 18:14:59 | DEBUG | app.services.rag_service:532 | Calling Ollama: model=mistral-nemo prompt_len=3224 chars
2026-04-06 18:17:25 | DEBUG | app.services.rag_service:578 | Ollama usage: prompt_tokens=792 completion_tokens=493
2026-04-06 18:17:25 | INFO | app.services.rag_service:369 | RAG query complete | sources=['threat_intelligence.md', 'ids_alerts_guide.md', 'network_protocols_security.md'] | answer_len=2238 chars
2026-04-06 18:17:25 | DEBUG | app.services.rag_service:324 | Retrieval query: What should I do about this attack? anomaly detection probability=0.92 severity=CRITICAL attack dete...
2026-04-06 18:17:29 | DEBUG | app.services.rag_service:346 | Retrieved 5 chunks | scores: [0.614, 0.609, 0.598, 0.571, 0.558]
2026-04-06 18:17:29 | DEBUG | app.services.rag_service:532 | Calling Ollama: model=mistral-nemo prompt_len=6545 chars
2026-04-06 18:19:51 | DEBUG | app.services.rag_service:578 | Ollama usage: prompt_tokens=1690 completion_tokens=474
2026-04-06 18:19:51 | INFO | app.services.rag_service:369 | RAG query complete | sources=['ids_alerts_guide.md', 'ml_ids_explained.md', 'network_attacks.md', 'network_protocols_security.md'] | answer_len=2020 chars
2026-04-06 18:19:51 | INFO | app.main:90 | Shutting down...
2026-04-06 18:19:51 | INFO | app.services.lstm_service:152 | LSTM model unloaded.
2026-04-06 18:19:51 | INFO | app.services.rag_service:592 | RAG service: ChromaDB connection closed.
2026-04-06 18:19:51 | INFO | app.main:98 | Shutdown complete.
2026-04-06 18:33:48 | INFO | app.core.logging:60 | Logging initialised — level=INFO
2026-04-06 18:33:48 | INFO | app.main:57 | ============================================================
2026-04-06 18:33:48 | INFO | app.main:58 | Starting CyberRAG-IDS v1.0.0
2026-04-06 18:33:48 | INFO | app.main:59 | ============================================================
2026-04-06 18:33:50 | INFO | app.services.lstm_service:99 | LSTM inference device: cuda
2026-04-06 18:33:51 | INFO | app.services.lstm_service:110 | Scaler loaded: ml\checkpoints\scaler.pkl
2026-04-06 18:33:51 | INFO | app.services.lstm_service:122 | Feature count: 119
2026-04-06 18:33:51 | INFO | ml.training.model:194 | Model loaded from ml\checkpoints\lstm_ids.pt
2026-04-06 18:33:51 | INFO | ml.training.model:195 |   Parameters: 270,209
2026-04-06 18:33:51 | INFO | ml.training.model:196 |   Device: cuda
2026-04-06 18:33:51 | SUCCESS | app.services.lstm_service:143 | LSTM model loaded and ready for inference!
2026-04-06 18:33:51 | SUCCESS | app.main:66 | LSTM service ready.
2026-04-06 18:33:52 | INFO | app.services.rag_service:131 | Initialising RAG service...
2026-04-06 18:33:52 | INFO | app.services.rag_service:164 | Checking Ollama at http://localhost:11434 ...
2026-04-06 18:33:53 | INFO | app.services.rag_service:177 |   Available Ollama models: ['nomic-embed-text:latest', 'mistral-nemo:latest']
2026-04-06 18:33:53 | SUCCESS | app.services.rag_service:199 |   Ollama model checks passed.
2026-04-06 18:33:53 | INFO | app.services.rag_service:139 | Creating OllamaEmbeddings: model=nomic-embed-text base_url=http://localhost:11434
2026-04-06 18:33:53 | INFO | app.services.rag_service:225 | Knowledge base unchanged — loading existing ChromaDB.
2026-04-06 18:33:53 | INFO | app.services.rag_service:232 |   Loaded 23 embedded chunks from disk.
2026-04-06 18:33:53 | SUCCESS | app.services.rag_service:154 | RAG service ready — collection: cyber_knowledge | embed_model: nomic-embed-text | llm: mistral-nemo
2026-04-06 18:33:53 | SUCCESS | app.main:78 | RAG service ready.
2026-04-06 18:33:53 | INFO | app.main:84 | API listening on http://0.0.0.0:8000
2026-04-06 18:33:53 | INFO | app.main:85 | Docs available at: http://localhost:8000/docs
2026-04-06 18:33:54 | INFO | app.api.routes.websocket:42 | WebSocket connected: client=2804288176832
2026-04-06 18:34:16 | INFO | app.api.routes.websocket:114 | WebSocket disconnected: client=2804288176832 total=0 anomalies=0
2026-04-06 18:34:30 | WARNING | app.services.lstm_service:268 | ANOMALY DETECTED — prob=0.6441 severity=MEDIUM threshold=0.5
2026-04-06 18:35:26 | INFO | app.services.pcap_service:64 | Parsing CSV: KDDTest+.csv (2.52 MB)
2026-04-06 18:35:29 | INFO | app.services.pcap_service:130 |   Parsed 22542 flows from KDDTest+.csv
2026-04-06 18:35:31 | INFO | app.services.lstm_service:344 | Batch inference: 22542 flows | 8744 anomalies | 1301.2 ms total
2026-04-06 18:35:31 | INFO | app.api.routes.upload:169 | Report saved: reports\1b7d5f2b-0bb1-4bc9-bfeb-58b112e3bfa9.json
2026-04-06 18:35:31 | INFO | app.api.routes.upload:77 | CSV upload processed: 22542 flows, 8744 anomalies, 4506 ms
2026-04-06 18:36:21 | DEBUG | app.services.rag_service:324 | Retrieval query: What is a SYN flood attack?...
2026-04-06 18:36:26 | DEBUG | app.services.rag_service:346 | Retrieved 5 chunks | scores: [0.529, 0.464, 0.454, 0.42, 0.402]
2026-04-06 18:36:26 | DEBUG | app.services.rag_service:532 | Calling Ollama: model=mistral-nemo prompt_len=4883 chars
2026-04-06 18:38:32 | DEBUG | app.services.rag_service:324 | Retrieval query: How do I respond to a brute force alert?...
2026-04-06 18:38:39 | DEBUG | app.services.rag_service:346 | Retrieved 5 chunks | scores: [0.522, 0.5, 0.452, 0.45, 0.432]
2026-04-06 18:38:39 | DEBUG | app.services.rag_service:532 | Calling Ollama: model=mistral-nemo prompt_len=5061 chars
2026-04-06 18:39:18 | DEBUG | app.services.rag_service:578 | Ollama usage: prompt_tokens=1186 completion_tokens=552
2026-04-06 18:39:18 | INFO | app.services.rag_service:369 | RAG query complete | sources=['network_protocols_security.md', 'network_attacks.md', 'threat_intelligence.md', 'ids_alerts_guide.md'] | answer_len=2452 chars
2026-04-06 18:41:27 | DEBUG | app.services.rag_service:578 | Ollama usage: prompt_tokens=1269 completion_tokens=431
2026-04-06 18:41:27 | INFO | app.services.rag_service:369 | RAG query complete | sources=['network_protocols_security.md', 'network_attacks.md', 'ids_alerts_guide.md'] | answer_len=1811 chars
2026-04-06 19:08:03 | INFO | app.main:90 | Shutting down...
2026-04-06 19:08:03 | INFO | app.services.lstm_service:152 | LSTM model unloaded.
2026-04-06 19:08:03 | INFO | app.services.rag_service:592 | RAG service: ChromaDB connection closed.
2026-04-06 19:08:03 | INFO | app.main:98 | Shutdown complete.
2026-04-06 19:08:08 | INFO | app.core.logging:60 | Logging initialised — level=INFO
2026-04-06 19:08:08 | INFO | app.main:57 | ============================================================
2026-04-06 19:08:08 | INFO | app.main:58 | Starting CyberRAG-IDS v1.0.0
2026-04-06 19:08:08 | INFO | app.main:59 | ============================================================
2026-04-06 19:08:09 | INFO | app.services.lstm_service:99 | LSTM inference device: cuda
2026-04-06 19:08:10 | INFO | app.services.lstm_service:110 | Scaler loaded: ml\checkpoints\scaler.pkl
2026-04-06 19:08:10 | INFO | app.services.lstm_service:122 | Feature count: 119
2026-04-06 19:08:11 | INFO | ml.training.model:194 | Model loaded from ml\checkpoints\lstm_ids.pt
2026-04-06 19:08:11 | INFO | ml.training.model:195 |   Parameters: 270,209
2026-04-06 19:08:11 | INFO | ml.training.model:196 |   Device: cuda
2026-04-06 19:08:11 | SUCCESS | app.services.lstm_service:143 | LSTM model loaded and ready for inference!
2026-04-06 19:08:11 | SUCCESS | app.main:66 | LSTM service ready.
2026-04-06 19:08:12 | INFO | app.services.rag_service:131 | Initialising RAG service...
2026-04-06 19:08:12 | INFO | app.services.rag_service:164 | Checking Ollama at http://localhost:11434 ...
2026-04-06 19:08:13 | INFO | app.services.rag_service:177 |   Available Ollama models: ['nomic-embed-text:latest', 'mistral-nemo:latest']
2026-04-06 19:08:13 | SUCCESS | app.services.rag_service:199 |   Ollama model checks passed.
2026-04-06 19:08:13 | INFO | app.services.rag_service:139 | Creating OllamaEmbeddings: model=nomic-embed-text base_url=http://localhost:11434
2026-04-06 19:08:13 | INFO | app.services.rag_service:225 | Knowledge base unchanged — loading existing ChromaDB.
2026-04-06 19:08:14 | INFO | app.services.rag_service:232 |   Loaded 23 embedded chunks from disk.
2026-04-06 19:08:14 | SUCCESS | app.services.rag_service:154 | RAG service ready — collection: cyber_knowledge | embed_model: nomic-embed-text | llm: mistral-nemo
2026-04-06 19:08:14 | SUCCESS | app.main:78 | RAG service ready.
2026-04-06 19:08:14 | INFO | app.main:84 | API listening on http://0.0.0.0:8000
2026-04-06 19:08:14 | INFO | app.main:85 | Docs available at: http://localhost:8000/docs
2026-04-06 19:08:37 | DEBUG | app.services.rag_service:324 | Retrieval query: What is a SYN flood attack?...
2026-04-06 19:08:40 | DEBUG | app.services.rag_service:346 | Retrieved 5 chunks | scores: [0.529, 0.464, 0.454, 0.42, 0.402]
2026-04-06 19:08:40 | DEBUG | app.services.rag_service:532 | Calling Ollama: model=mistral-nemo prompt_len=4883 chars
2026-04-06 19:12:17 | DEBUG | app.services.rag_service:578 | Ollama usage: prompt_tokens=1186 completion_tokens=741
2026-04-06 19:12:17 | INFO | app.services.rag_service:369 | RAG query complete | sources=['ids_alerts_guide.md', 'network_attacks.md', 'threat_intelligence.md', 'network_protocols_security.md'] | answer_len=3537 chars
2026-04-06 19:26:29 | INFO | app.api.routes.reports:90 | Report deleted: 1b7d5f2b-0bb1-4bc9-bfeb-58b112e3bfa9
2026-04-06 19:33:22 | INFO | app.main:90 | Shutting down...
2026-04-06 19:33:22 | INFO | app.services.lstm_service:152 | LSTM model unloaded.
2026-04-06 19:33:22 | INFO | app.services.rag_service:592 | RAG service: ChromaDB connection closed.
2026-04-06 19:33:22 | INFO | app.main:98 | Shutdown complete.
2026-04-06 20:15:23 | INFO | app.core.logging:60 | Logging initialised — level=INFO
2026-04-06 20:15:23 | INFO | app.main:57 | ============================================================
2026-04-06 20:15:23 | INFO | app.main:58 | Starting CyberRAG-IDS v1.0.0
2026-04-06 20:15:23 | INFO | app.main:59 | ============================================================
2026-04-06 20:15:25 | INFO | app.services.lstm_service:99 | LSTM inference device: cuda
2026-04-06 20:15:25 | INFO | app.services.lstm_service:110 | Scaler loaded: ml\checkpoints\scaler.pkl
2026-04-06 20:15:25 | INFO | app.services.lstm_service:122 | Feature count: 119
2026-04-06 20:15:26 | INFO | ml.training.model:194 | Model loaded from ml\checkpoints\lstm_ids.pt
2026-04-06 20:15:26 | INFO | ml.training.model:195 |   Parameters: 270,209
2026-04-06 20:15:26 | INFO | ml.training.model:196 |   Device: cuda
2026-04-06 20:15:26 | SUCCESS | app.services.lstm_service:143 | LSTM model loaded and ready for inference!
2026-04-06 20:15:26 | SUCCESS | app.main:66 | LSTM service ready.
2026-04-06 20:15:27 | INFO | app.services.rag_service:131 | Initialising RAG service...
2026-04-06 20:15:27 | INFO | app.services.rag_service:164 | Checking Ollama at http://localhost:11434 ...
2026-04-06 20:15:27 | INFO | app.services.rag_service:177 |   Available Ollama models: ['nomic-embed-text:latest', 'mistral-nemo:latest']
2026-04-06 20:15:27 | SUCCESS | app.services.rag_service:199 |   Ollama model checks passed.
2026-04-06 20:15:27 | INFO | app.services.rag_service:139 | Creating OllamaEmbeddings: model=nomic-embed-text base_url=http://localhost:11434
2026-04-06 20:15:27 | INFO | app.services.rag_service:225 | Knowledge base unchanged — loading existing ChromaDB.
2026-04-06 20:15:28 | INFO | app.services.rag_service:232 |   Loaded 23 embedded chunks from disk.
2026-04-06 20:15:28 | SUCCESS | app.services.rag_service:154 | RAG service ready — collection: cyber_knowledge | embed_model: nomic-embed-text | llm: mistral-nemo
2026-04-06 20:15:28 | SUCCESS | app.main:78 | RAG service ready.
2026-04-06 20:15:28 | INFO | app.main:84 | API listening on http://0.0.0.0:8000
2026-04-06 20:15:28 | INFO | app.main:85 | Docs available at: http://localhost:8000/docs
2026-04-06 20:18:21 | INFO | app.core.logging:60 | Logging initialised — level=INFO
2026-04-06 20:18:21 | INFO | app.main:62 | ============================================================
2026-04-06 20:18:21 | INFO | app.main:63 | Starting CyberRAG-IDS v1.0.0
2026-04-06 20:18:21 | INFO | app.main:64 |   Debug mode : True
2026-04-06 20:18:21 | INFO | app.main:65 |   Log level  : INFO
2026-04-06 20:18:21 | INFO | app.main:66 |   Allowed origins: ['http://localhost:3000', 'http://127.0.0.1:3000']
2026-04-06 20:18:21 | INFO | app.main:67 | ============================================================
2026-04-06 20:18:22 | INFO | app.services.lstm_service:99 | LSTM inference device: cuda
2026-04-06 20:18:23 | INFO | app.services.lstm_service:110 | Scaler loaded: ml\checkpoints\scaler.pkl
2026-04-06 20:18:23 | INFO | app.services.lstm_service:122 | Feature count: 119
2026-04-06 20:18:23 | INFO | ml.training.model:194 | Model loaded from ml\checkpoints\lstm_ids.pt
2026-04-06 20:18:23 | INFO | ml.training.model:195 |   Parameters: 270,209
2026-04-06 20:18:23 | INFO | ml.training.model:196 |   Device: cuda
